HHID,HHSIZE,VISITORS,HHSTRUCTURE,DWELLTYPE,OWNDWELL,YEARSLIVED,MONTHSLIVED,ADULTBIKES,KIDSBIKES,TOTALBIKES,ADULTBIKESUSED,KIDSBIKESUSED,TOTALBIKESUSED,CARS,FOURWDS,UTES,VANS,TRUCKS,MBIKES,OTHERVEHS,TOTALVEHS,HOMESLA,HOMELGA,ADHHWGT,WDHHWGT,WEHHWGT,HomeRegion,StationProx,Day_Type,SURVEY_PERIOD,HHINC_quintile
Y09H141020,1,0,1,1,1,26,7,1,0,1,0,0,0,0,0,0,0,0,1,0,1,210052756,22750,69.6,0,252.3,2,2,2,2,1
Y09H141021,2,0,2,1,2,32,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,72.5,0,264.6,2,2,2,2,3
Y09H141023,1,0,1,1,1,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,210052756,22750,51.2,73.8,0,2,2,1,2,3
Y09H141025,3,0,4,1,3,7,0,1,2,3,0,1,1,1,0,0,0,0,0,0,1,210052756,22750,106.1,162.8,0,2,2,1,2,1
Y09H141026,3,0,3,1,1,28,6,0,0,0,0,0,0,3,0,0,0,0,0,0,3,210052756,22750,57.6,83.1,0,2,2,1,2,5
Y09H141028,4,0,3,1,2,9,6,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,72.5,0,264.6,2,2,2,2,3
Y09H141030,2,0,4,1,3,12,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,94.8,145.4,0,2,2,1,2,4
Y09H141032,1,1,1,3,2,1,10,2,0,2,1,0,1,2,0,0,0,0,0,0,2,210052756,22750,82.6,84.5,0,2,2,1,2,3
Y09H141033,4,0,3,1,2,10,1,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,63.4,91.1,0,2,2,1,2,4
Y09H141035,2,0,2,1,1,12,0,2,0,2,0,0,0,1,1,0,0,0,0,0,2,210052756,22750,65.9,0,238.7,2,2,2,2,5
Y09H141036,2,0,2,1,1,3,9,1,0,1,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,61.5,88.6,0,2,2,1,2,2
Y09H141037,4,3,3,1,2,9,0,2,0,2,0,0,0,3,1,0,0,0,0,0,4,210052756,22750,56.3,81,0,2,2,1,2,5
Y09H141038,2,1,2,1,1,18,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,47.4,68.4,0,2,2,1,2,2
Y09H141042,1,0,1,1,3,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,122,0,385.4,2,2,2,2,1
Y09H141102,2,0,5,1,3,1,6,0,0,0,0,0,0,4,0,1,0,0,0,0,5,210052754,22750,51.7,62.9,0,2,1,1,2,5
Y09H141103,1,0,1,2,1,22,7,2,0,2,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,74.7,101.9,0,2,1,1,2,1
Y09H141105,1,0,1,3,3,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,204.9,251.5,0,2,1,1,2,2
Y09H141108,1,0,1,1,1,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052754,22750,44.5,71.7,0,2,2,1,2,1
Y09H141110,2,0,2,1,3,0,2,3,0,3,2,0,2,1,1,0,0,0,0,0,2,210052754,22750,48,58.3,0,2,2,1,2,3
Y09H141111,2,0,2,1,2,1,2,3,0,3,1,0,1,1,0,0,0,0,0,0,1,210052754,22750,42,62.7,0,2,2,1,2,3
Y09H141114,1,0,1,1,1,4,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,210052754,22750,47.7,0,122.6,2,2,2,2,2
Y09H141115,1,1,1,1,3,0,4,3,0,3,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,62.2,75.5,0,2,2,1,2,2
Y09H141116,2,0,2,1,2,8,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,37.5,56,0,2,2,1,2,5
Y09H141118,2,0,2,1,3,0,6,3,0,3,2,0,2,1,1,0,0,0,0,0,2,210052754,22750,57.9,70.4,0,2,2,1,2,4
Y09H141119,2,0,4,1,2,12,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,42.2,63.1,0,2,2,1,2,3
Y09H141121,3,0,3,2,1,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,103.7,0,390.6,2,1,2,2,4
Y09H141122,1,3,1,1,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,210052754,22750,62.2,75.5,0,2,1,1,2,3
Y09H141125,6,0,3,1,3,0,4,0,2,2,0,1,1,1,1,0,0,0,0,0,2,210052754,22750,57.9,70.4,0,2,2,1,2,5
Y09H141126,4,0,3,1,2,10,2,3,2,5,1,1,2,0,1,1,0,0,0,0,2,210052754,22750,42.2,63.1,0,2,2,1,2,3
Y09H141127,4,0,3,1,1,10,1,1,2,3,0,2,2,1,1,0,0,0,0,0,2,210052754,22750,50.4,0,129.6,2,2,2,2,5
Y09H141129,5,0,3,1,2,7,6,0,2,2,0,2,2,1,0,1,0,0,0,0,2,210052754,22750,45,67.3,0,2,2,1,2,5
Y09H141131,1,0,1,1,2,14,8,1,0,1,1,0,1,1,0,0,0,0,0,0,1,210052754,22750,34.7,51.9,0,2,2,1,2,4
Y09H141132,4,0,3,1,2,4,10,2,1,3,0,1,1,0,1,0,0,0,0,0,1,210052754,22750,42,62.7,0,2,2,1,2,5
Y09H141134,2,0,4,1,2,10,2,2,2,4,0,0,0,0,1,0,0,0,0,0,1,210052754,22750,51,0,152,2,2,2,2,5
Y09H141136,2,0,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,62.2,75.5,0,2,2,1,2,5
Y09H141137,2,0,2,1,2,10,3,2,0,2,0,0,0,2,1,0,0,0,2,0,5,210052754,22750,37.5,56,0,2,1,1,2,3
Y09H141138,1,0,1,1,2,0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,34.7,51.9,0,2,1,1,2,3
Y09H141141,4,0,3,1,2,5,5,1,1,2,0,1,1,2,0,0,0,0,0,0,2,210052754,22750,51,0,152,2,2,2,2,4
Y09H141203,2,0,2,1,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,61.6,93.5,0,2,4,1,2,2
Y09H141206,1,0,1,1,2,41,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,69.2,0,197.1,2,4,2,2,1
Y09H141207,2,0,2,1,1,6,6,6,2,8,1,0,1,0,1,0,0,0,0,0,1,210102757,22750,57.6,0,207.4,2,4,2,2,4
Y09H141208,2,0,5,1,2,7,5,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210102757,22750,61.1,94.2,0,2,4,1,2,1
Y09H141210,2,0,2,1,3,5,8,2,0,2,2,0,2,1,0,1,0,0,0,0,2,210102757,22750,61.6,93.5,0,2,4,1,2,4
Y09H141211,2,0,2,3,1,6,11,2,0,2,1,0,1,1,0,0,0,0,0,0,1,210102757,22750,90.9,233.7,0,2,4,1,2,1
Y09H141218,2,0,2,1,1,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,50.1,69.9,0,2,4,1,2,2
Y09H141223,4,0,3,1,1,10,1,0,2,2,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,44.7,62.4,0,2,4,1,2,5
Y09H141224,3,1,5,1,1,31,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210102757,22750,41.4,57.9,0,2,4,1,2,4
Y09H141227,1,0,1,1,1,9,3,1,0,1,1,0,1,1,0,0,0,0,0,0,1,210102757,22750,60.9,0,219.3,2,4,2,2,1
Y09H141231,2,0,2,1,1,29,11,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,41.4,57.9,0,2,4,1,2,2
Y09H141233,2,0,2,1,1,50,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,50.3,70.3,0,2,4,1,2,2
Y09H141235,3,0,3,1,3,1,11,2,0,2,2,0,2,1,0,0,0,0,0,0,1,210102757,22750,85.6,0,251.9,2,4,2,2,2
Y09H141236,2,0,2,1,1,18,11,2,0,2,0,0,0,1,0,0,0,0,0,0,1,210102757,22750,53.7,75,0,2,4,1,2,2
Y09H141240,2,0,2,1,1,8,9,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210102757,22750,50.3,70.3,0,2,4,1,2,2
Y09H141301,2,0,2,1,1,40,2,2,0,2,1,0,1,1,0,0,0,0,0,0,1,210052754,22750,44.5,71.7,0,2,2,1,2,4
Y09H141304,2,0,2,1,1,35,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,210052754,22750,33.2,53.5,0,2,1,1,2,5
Y09H141305,2,0,2,1,1,32,11,1,0,1,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,35.6,57.4,0,2,1,1,2,2
Y09H141310,4,0,5,1,1,10,2,0,0,0,0,0,0,1,0,3,0,0,0,0,4,210052754,22750,34.3,55.4,0,2,1,1,2,4
Y09H141311,2,0,2,1,2,8,3,2,0,2,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,33.6,50.2,0,2,1,1,2,4
Y09H141312,5,0,3,1,1,22,10,3,0,3,2,0,2,0,2,0,0,0,0,0,2,210052754,22750,35.6,57.4,0,2,1,1,2,5
Y09H141313,3,0,3,1,2,7,4,2,2,4,0,0,0,2,0,1,0,0,0,0,3,210052754,22750,38.5,0,114.9,2,2,2,2,4
Y09H141314,4,1,3,1,1,21,2,5,2,7,3,0,3,3,0,1,0,0,1,0,5,210052754,22750,48.7,0,125.2,2,1,2,2,5
Y09H141315,2,0,2,1,2,7,6,3,0,3,1,0,1,2,0,0,0,0,1,0,3,210052754,22750,45,67.3,0,2,1,1,2,5
Y09H141316,2,0,5,1,2,17,2,1,0,1,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,37.5,56,0,2,1,1,2,4
Y09H141317,2,0,2,1,1,22,4,4,0,4,1,0,1,2,0,0,0,0,0,0,2,210052754,22750,34.3,55.4,0,2,1,1,2,5
Y09H141318,2,0,2,1,1,15,7,2,0,2,0,0,0,1,1,0,0,0,0,0,2,210052754,22750,33.2,53.5,0,2,2,1,2,3
Y09H141319,4,0,3,1,1,15,8,0,2,2,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,35.6,57.4,0,2,2,1,2,5
Y09H141320,4,1,5,1,1,55,4,3,0,3,2,0,2,3,0,0,0,0,0,0,3,210052754,22750,38.1,0,98,2,2,2,2,3
Y09H141324,4,0,3,1,2,6,1,2,2,4,0,1,1,1,1,0,0,0,0,0,2,210052754,22750,34.7,51.9,0,2,1,1,2,5
Y09H141326,4,0,3,1,1,20,11,5,0,5,2,0,2,3,1,0,0,0,0,0,4,210052754,22750,35.6,57.4,0,2,1,1,2,4
Y09H141330,1,0,1,1,1,7,10,1,0,1,0,0,0,0,0,1,0,0,0,0,1,210052754,22750,37,59.7,0,2,1,1,2,2
Y09H141331,1,0,1,1,1,45,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,34.3,55.4,0,2,1,1,2,2
Y09H141332,1,0,1,2,3,0,6,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210052754,22750,163,200.1,0,2,1,1,2,5
Y09H141335,3,0,3,1,2,0,5,2,0,2,0,0,0,1,1,1,0,0,0,0,3,210052754,22750,49.3,0,146.8,2,1,2,2,5
Y09H141338,2,0,2,1,1,7,4,2,0,2,0,0,0,1,1,0,0,0,0,0,2,210052754,22750,34.3,55.4,0,2,1,1,2,4
Y09H141339,5,0,3,1,2,2,10,2,2,4,0,1,1,0,1,1,0,0,0,0,2,210052754,22750,33.6,50.2,0,2,1,1,2,5
Y09H141342,2,0,2,1,1,39,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052754,22750,48.7,0,125.2,2,1,2,2,2
Y09H141404,2,0,2,1,1,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,51,73.2,0,2,2,1,2,1
Y09H141408,2,0,2,1,1,10,3,0,0,0,0,0,0,1,0,0,1,0,0,0,2,210052752,22750,69.2,99.2,0,2,2,1,2,2
Y09H141411,2,0,4,1,2,20,10,1,0,1,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,42.1,60,0,2,2,1,2,2
Y09H141417,2,0,2,1,3,3,8,0,0,0,0,0,0,1,0,1,0,0,0,0,2,210052752,22750,95.7,148.3,0,2,2,1,2,3
Y09H141421,1,0,1,1,1,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052752,22750,74.9,0,245.7,2,2,2,2,1
Y09H141423,5,0,3,1,3,8,6,0,3,3,0,1,1,2,0,0,0,0,0,0,2,210052752,22750,98.2,152.2,0,2,2,1,2,3
Y09H141426,3,0,3,1,3,6,3,1,0,1,0,0,0,3,0,0,0,0,0,0,3,210052752,22750,81.2,125.8,0,2,2,1,2,3
Y09H141427,3,0,3,1,3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,86.9,0,240.8,2,2,2,2,3
Y09H141430,4,0,5,1,3,0,5,1,1,2,1,1,2,2,0,0,0,0,0,0,2,210052752,22750,98.2,152.2,0,2,2,1,2,3
Y09H141432,1,0,1,1,2,9,5,2,0,2,1,0,1,1,0,0,0,0,0,0,1,210052752,22750,42.1,60,0,2,2,1,2,1
Y09H141433,4,0,4,1,3,1,0,1,1,2,1,1,2,3,0,0,0,0,0,0,3,210052752,22750,81.2,125.8,0,2,2,1,2,3
Y09H141434,1,0,1,1,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052752,22750,86.9,0,240.8,2,2,2,2,1
Y09H141435,2,0,4,1,2,20,0,2,0,2,1,0,1,1,0,0,0,0,0,0,1,210052752,22750,61.9,0,207,2,2,2,2,1
Y09H141437,2,0,4,1,1,15,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,66.3,95.1,0,2,2,1,2,2
Y09H141438,3,0,3,1,2,4,3,2,0,2,1,0,1,2,0,0,0,0,0,0,2,210052752,22750,53.3,75.9,0,2,2,1,2,3
Y09H141440,4,0,3,1,3,1,10,0,1,1,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,81.2,125.8,0,2,2,1,2,2
Y09H141441,3,0,5,1,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052752,22750,86.9,0,240.8,2,2,2,2,2
Y09H141502,4,0,3,1,2,5,0,1,3,4,1,0,1,2,0,0,0,0,0,0,2,210052753,22750,82,111.8,0,2,2,1,2,5
Y09H141505,3,0,5,2,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,210052753,22750,126.6,155.4,0,2,2,1,2,5
Y09H141509,1,0,1,1,2,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052753,22750,82,111.8,0,2,2,1,2,1
Y09H141511,2,0,5,1,3,6,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,210052753,22750,115.9,118.5,0,2,2,1,2,4
Y09H141512,3,0,5,1,3,0,5,1,0,1,0,0,0,3,0,0,0,0,0,0,3,210052753,22750,124.4,127.2,0,2,2,1,2,5
Y09H141515,1,0,1,1,1,37,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052753,22750,42.4,56.3,0,2,2,1,2,2
Y09H141517,2,0,2,2,1,17,6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052753,22750,187.1,191.3,0,2,2,1,2,2
Y09H141518,2,0,5,1,1,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052753,22750,31.3,41.5,0,2,2,1,2,5
Y09H141523,2,0,2,1,1,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052753,22750,40.7,53.9,0,2,2,1,2,1
Y09H141524,1,0,1,1,1,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052753,22750,39.6,52.5,0,2,2,1,2,1
Y09H141527,2,0,2,3,3,0,11,2,0,2,2,0,2,2,0,0,0,0,0,0,2,210052753,22750,135.4,0,1055.4,2,2,2,2,3
Y09H141532,4,0,3,1,1,20,1,2,2,4,0,0,0,0,1,1,0,0,0,0,2,210052753,22750,31.3,41.5,0,2,2,1,2,4
Y09H141534,2,0,2,1,1,7,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052753,22750,36,0,204.4,2,2,2,2,3
Y09H141535,4,0,3,1,1,5,8,2,4,6,1,2,3,0,1,1,0,0,0,0,2,210052753,22750,46,0,261.2,2,2,2,2,4
Y09H141601,2,0,2,1,1,23,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,62.1,89.6,0,2,4,1,2,2
Y09H141602,1,0,1,1,1,36,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,59.5,85.8,0,2,3,1,2,1
Y09H141604,3,0,3,1,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,50.4,72.5,0,2,3,1,2,4
Y09H141605,2,0,2,1,1,10,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,210052756,22750,49.2,71,0,2,3,1,2,2
Y09H141606,3,0,4,1,1,10,5,5,0,5,0,0,0,3,0,0,0,0,0,0,3,210052756,22750,52.6,0,190.7,2,3,2,2,5
Y09H141607,1,0,1,1,2,16,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,74,0,270.2,2,3,2,2,1
Y09H141608,1,0,1,1,1,10,1,0,2,2,0,2,2,1,0,0,0,0,0,0,1,210052756,22750,62.1,89.6,0,2,3,1,2,1
Y09H141609,3,0,4,1,3,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,110.2,169.1,0,2,4,1,2,2
Y09H141611,2,0,2,1,1,20,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,45.9,66.1,0,2,3,1,2,3
Y09H141614,5,0,3,1,1,6,7,0,3,3,0,2,2,2,0,0,0,0,0,0,2,210052756,22750,67.3,0,243.8,2,3,2,2,4
Y09H141615,6,0,3,1,1,14,6,0,3,3,0,2,2,3,0,0,0,0,0,0,3,210052756,22750,62.1,89.6,0,2,3,1,2,5
Y09H141616,2,0,2,1,1,10,6,1,0,1,0,0,0,2,0,0,0,0,0,1,3,210052756,22750,59.5,85.8,0,2,3,1,2,5
Y09H141617,2,0,2,1,1,21,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,58,83.7,0,2,3,1,2,4
Y09H141618,2,0,2,1,1,1,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052756,22750,45.9,66.1,0,2,3,1,2,2
Y09H141620,4,0,3,1,1,5,4,2,2,4,0,1,1,2,0,0,0,0,0,0,2,210052756,22750,52.6,0,190.7,2,3,2,2,2
Y09H141621,4,0,3,1,2,10,7,2,0,2,0,0,0,2,1,0,0,0,0,0,3,210052756,22750,74,0,270.2,2,3,2,2,5
Y09H141622,2,0,2,1,2,1,2,2,0,2,1,0,1,1,0,0,0,0,0,0,1,210052756,22750,68.4,98.3,0,2,3,1,2,4
Y09H141624,4,0,3,1,2,7,0,2,0,2,1,0,1,3,0,0,0,0,0,0,3,210052756,22750,63.8,91.8,0,2,3,1,2,5
Y09H141625,4,0,4,1,1,3,6,0,3,3,0,3,3,1,0,0,0,0,0,0,1,210052756,22750,45.9,66.1,0,2,3,1,2,3
Y09H141626,4,0,3,1,2,5,2,5,3,8,2,1,3,2,0,0,0,0,0,0,2,210052756,22750,54.2,77.9,0,2,3,1,2,3
Y09H141629,5,0,3,1,2,2,3,3,2,5,0,0,0,1,1,0,0,0,0,0,2,210052756,22750,68.4,98.3,0,2,3,1,2,4
Y09H141630,3,0,5,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052756,22750,59.5,85.8,0,2,3,1,2,1
Y09H141631,4,0,3,1,1,9,2,3,2,5,2,0,2,3,0,0,0,0,0,0,3,210052756,22750,58,83.7,0,2,3,1,2,5
Y09H141632,2,0,2,1,2,8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,210052756,22750,50.4,72.5,0,2,3,1,2,4
Y09H141634,5,0,3,1,1,9,2,1,3,4,0,1,1,2,0,0,0,0,0,0,2,210052756,22750,52.6,0,190.7,2,3,2,2,3
Y09H141635,4,0,3,1,1,4,6,2,0,2,2,0,2,2,0,0,0,0,0,0,2,210052756,22750,67.3,0,243.8,2,3,2,2,5
Y09H141636,4,0,3,1,1,17,9,4,0,4,1,0,1,2,0,0,0,0,0,0,2,210052756,22750,62.1,89.6,0,2,3,1,2,5
Y09H141637,4,0,3,1,2,3,9,2,2,4,0,1,1,1,1,0,0,0,0,0,2,210052756,22750,65.5,94.2,0,2,3,1,2,1
Y09H141641,3,0,3,1,1,10,7,2,1,3,0,1,1,1,1,0,0,0,0,0,2,210052756,22750,52.6,0,190.7,2,3,2,2,4
Y09H141704,2,0,4,1,3,5,11,2,0,2,0,0,0,0,1,0,0,0,0,0,1,210052752,22750,75.7,117.2,0,2,3,1,2,3
Y09H141705,3,0,3,1,1,37,4,2,0,2,1,0,1,2,0,0,0,0,0,0,2,210052752,22750,54.8,78.6,0,2,3,1,2,4
Y09H141706,1,0,1,1,1,28,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,58.6,0,192.2,2,3,2,2,1
Y09H141707,2,0,2,1,2,1,3,1,0,1,1,0,1,2,0,0,0,0,0,0,2,210052752,22750,46,0,153.9,2,3,2,2,4
Y09H141708,4,0,4,1,3,1,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,102.5,158.8,0,2,3,1,2,2
Y09H141712,2,0,2,1,1,9,4,2,0,2,0,0,0,1,0,1,0,0,1,0,3,210052752,22750,54.8,78.6,0,2,3,1,2,3
Y09H141713,2,0,2,1,1,23,1,1,0,1,1,0,1,2,0,0,0,0,0,0,2,210052752,22750,58.6,0,192.2,2,3,2,2,5
Y09H141714,2,0,2,1,1,35,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,55.7,0,182.7,2,3,2,2,1
Y09H141716,2,0,2,1,1,48,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,66.3,95.1,0,2,3,1,2,2
Y09H141717,5,1,5,1,2,17,3,2,0,2,0,0,0,2,2,0,0,0,0,0,4,210052752,22750,53.3,75.9,0,2,3,1,2,5
Y09H141720,2,0,4,1,1,35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,58.6,0,192.2,2,3,2,2,3
Y09H141724,2,0,2,1,1,40,4,2,1,3,1,1,2,2,0,0,0,0,0,0,2,210052752,22750,64.6,92.7,0,2,3,1,2,3
Y09H141725,5,0,3,1,2,5,10,2,3,5,0,3,3,0,1,0,0,0,0,0,1,210052752,22750,42.1,60,0,2,3,1,2,4
Y09H141727,1,0,1,1,1,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052752,22750,58.6,0,192.2,2,3,2,2,1
Y09H141730,2,0,4,1,2,10,4,0,1,1,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,54.7,77.9,0,2,3,1,2,1
Y09H141731,1,1,1,1,2,6,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,53.3,75.9,0,2,3,1,2,2
Y09H141732,3,0,2,1,2,3,1,1,0,1,0,0,0,2,1,0,0,0,0,0,3,210052752,22750,42.1,60,0,2,3,1,2,5
Y09H141733,4,0,3,1,2,4,5,1,1,2,0,1,1,1,0,1,0,0,0,0,2,210052752,22750,45.2,64.4,0,2,3,1,2,2
Y09H141734,1,0,1,1,1,30,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052752,22750,58.6,0,192.2,2,3,2,2,1
Y09H141738,4,0,3,1,3,2,6,0,1,1,0,0,0,2,0,0,0,0,0,0,2,210052752,22750,95.7,148.3,0,2,3,1,2,2
Y09H141801,2,0,2,1,1,27,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052755,22750,43.7,69.8,0,2,2,1,2,2
Y09H141805,2,0,2,1,1,14,7,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,47.5,76,0,2,2,1,2,2
Y09H141807,2,0,2,1,1,28,7,0,0,0,0,0,0,1,0,0,0,0,1,0,2,210052755,22750,46,0,152.3,2,2,2,2,1
Y09H141811,2,0,2,1,2,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,2,210052755,22750,57.3,75.3,0,2,2,1,2,5
Y09H141812,3,0,3,1,2,0,9,2,1,3,1,0,1,1,1,0,0,0,0,0,2,210052755,22750,52.4,68.9,0,2,2,1,2,5
Y09H141813,1,0,1,1,2,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,210052755,22750,60.7,0,325.2,2,2,2,2,3
Y09H141818,2,0,2,1,3,5,10,1,0,1,0,0,0,2,0,0,0,0,1,0,3,210052755,22750,85.9,102.5,0,2,3,1,2,2
Y09H141819,4,0,5,1,1,10,8,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,47.5,76,0,2,3,1,2,3
Y09H141823,2,0,2,1,1,0,2,2,0,2,2,0,2,1,0,1,0,0,0,0,2,210052755,22750,52.2,83.4,0,2,3,1,2,5
Y09H141824,1,0,1,3,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052755,22750,104.7,107.1,0,2,2,1,2,3
Y09H141825,2,0,4,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,51.9,83,0,2,2,1,2,2
Y09H141826,4,0,4,1,3,5,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052755,22750,78.6,93.8,0,2,2,1,2,2
Y09H141828,4,0,3,1,1,10,1,0,5,5,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,46,0,152.3,2,2,2,2,2
Y09H141830,2,0,2,1,1,31,1,2,0,2,2,0,2,2,0,0,0,0,0,0,2,210052755,22750,52.2,83.4,0,2,2,1,2,1
Y09H141832,4,0,3,1,2,13,2,2,2,4,2,1,3,0,2,0,0,0,0,0,2,210052755,22750,57.3,75.3,0,2,2,1,2,4
Y09H141836,2,0,2,1,3,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,72.2,86.2,0,2,2,1,2,3
Y09H141837,1,0,1,1,1,10,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,210052755,22750,52.2,83.4,0,2,2,1,2,1
Y09H141838,3,0,4,1,3,8,11,2,1,3,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,90.1,107.5,0,2,2,1,2,1
Y09H141839,2,0,2,1,1,30,9,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,51.9,83,0,2,2,1,2,1
Y09H141841,2,0,2,1,1,30,10,0,0,0,0,0,0,2,0,0,0,0,0,0,2,210052755,22750,55,0,182.1,2,3,2,2,3
Y09H141902,1,0,1,1,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210052752,22750,63.2,90.6,0,2,2,1,2,1
Y09H141904,2,0,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,210052752,22750,51.9,73.8,0,2,2,1,2,5
Y09H141905,3,0,3,1,2,2,9,2,1,3,1,1,2,2,0,0,0,0,0,0,2,210052752,22750,47.5,67.6,0,2,2,1,2,4
Y09H141907,4,0,3,1,3,1,6,2,2,4,2,2,4,2,0,0,0,0,0,0,2,210052752,22750,82.5,0,228.8,2,2,2,2,2
Y09H141908,1,0,1,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,210052752,22750,52.8,75.8,0,2,2,1,2,1
